Block-size, NxM, p, FD Calc, Avg Calc, Total, Alloc, Transfer GPU, Transfer RAM
16, 100x100, 1000, 401078.000000, 56.000000, 401134.000000, 0.000000, 0.000000, 0.000000
16, 1000x1000, 1000, 62050664.000000, 5707.000000, 62056372.000000, 0.000000, 0.000000, 0.000000
16, 5000x5000, 1000, 916932800.000000, 142730.000000, 917075520.000000, 0.000000, 0.000000, 0.000000
16, 15360x15360, 1000, 6842494464.000000, 935206.000000, 6843429888.000000, 0.000000, 0.000000, 0.000000
